document_id,query_id,round,user,position,Okapi,LM,TF,NormTF,LEN,FracStop,StopCover,ENT,BERT
ROUND-06-055_055_0_T-K6DHM4,55,6,K6DHM4,3,4.731763,-6.87133,1,2.944439,19,0.368421053,0.033519553,2.564949357,0.996505737
ROUND-06-055_055_0_T-JMEXAI,55,6,JMEXAI,2,5.6801467,-6.270944,2,3.7841897,88,0.443181818,0.100558659,3.871792823,0.995304585
ROUND-06-055_055_1_T-GZ4HPV,55,6,GZ4HPV,4,6.7431054,-5.0909133,7,3.0445225,147,0.387755102,0.134078212,4.315647479,0.995823026
ROUND-06-055_055_0_T-ZM3TBL,55,6,ZM3TBL,1,6.674432,-5.2055135,6,2.8526313,104,0.432692308,0.111731844,3.702357639,0.994707227
ROUND-06-055_055_1_T-IIS787,55,6,IIS787,1,6.740676,-5.0961304,7,3.0845277,153,0.359477124,0.12849162,4.379448875,0.995881557
ROUND-06-055_055_1_T-DARU2T,55,6,DARU2T,2,6.9070415,-4.7410054,10,2.7212954,152,0.381578947,0.122905028,4.247928314,0.994781077
ROUND-06-055_055_1_T-KKGQER,55,6,KKGQER,3,6.97381,-4.5596256,12,2.5389738,152,0.322368421,0.122905028,4.298797175,0.993397474
ROUND-06-055_055_0_T-D5KJCA,55,6,D5KJCA,4,6.5371456,-5.419802,5,3.346389,142,0.471830986,0.122905028,3.937786418,0.994036913
ROUND-07-055_055_0_T-JMEXAI,55,7,JMEXAI,3,6.667956,-5.218115,6,2.9789252,118,0.423728814,0.111731844,4.060157218,0.994783103
ROUND-07-055_055_0_T-D5KJCA,55,7,D5KJCA,4,6.1459045,-5.8682723,3,3.295837,81,0.481481481,0.094972067,3.520494937,0.994679868
ROUND-07-055_055_0_T-ZM3TBL,55,7,ZM3TBL,1,6.674432,-5.2055135,6,2.8526313,104,0.432692308,0.111731844,3.702357639,0.994707227
ROUND-07-055_055_0_T-K6DHM4,55,7,K6DHM4,2,6.7499986,-5.075981,7,2.9216242,130,0.415384615,0.122905028,3.936514802,0.995155692
ROUND-07-055_055_1_T-IIS787,55,7,IIS787,1,6.740676,-5.0961304,7,3.0845277,153,0.359477124,0.12849162,4.379448875,0.995881557
ROUND-07-055_055_1_T-KKGQER,55,7,KKGQER,4,6.97381,-4.5596256,12,2.5389738,152,0.322368421,0.122905028,4.298797175,0.993397474
ROUND-07-055_055_1_T-DARU2T,55,7,DARU2T,2,6.9070415,-4.7410054,10,2.7212954,152,0.381578947,0.122905028,4.247928314,0.994781077
ROUND-07-055_055_1_T-GZ4HPV,55,7,GZ4HPV,3,6.7410803,-5.095263,7,3.0779703,152,0.394736842,0.139664804,4.315572249,0.995837092
ROUND-01-059_059_1_T-OPPJA3,59,1,OPPJA3,4,8.801471,-21.385096,7,14.589952,156,0.448717949,0.173184358,4.292337032,0.000438104
ROUND-01-059_059_1_T-AB0X0J,59,1,AB0X0J,1,14.50067,-17.667242,11,12.396149,157,0.477707006,0.195530726,4.254216822,0.986054242
ROUND-01-059_059_0_T-K625BG,59,1,K625BG,1,13.742832,-18.291687,10,12.9922,152,0.467105263,0.173184358,4.209393228,0.999633908
ROUND-01-059_059_1_T-BABUSQ,59,1,BABUSQ,3,8.801999,-21.3825,7,14.57066,155,0.464516129,0.17877095,4.279265743,0.00029499
ROUND-01-059_059_0_T-ZLLI3X,59,1,ZLLI3X,3,12.084582,-19.149887,8,13.799076,151,0.370860927,0.122905028,4.384293765,0.998497486
ROUND-01-059_059_1_T-LXEDRD,59,1,LXEDRD,2,8.70688,-21.443943,6,13.95701,120,0.433333333,0.134078212,3.872221338,0.000809951
ROUND-01-059_059_0_T-OQE78E,59,1,OQE78E,2,15.154144,-16.640415,19,11.264978,152,0.289473684,0.094972067,3.944135296,0.999570549
ROUND-01-059_059_0_T-N72SZ3,59,1,N72SZ3,4,8.801999,-21.3825,7,14.57066,155,0.464516129,0.17877095,4.279265743,0.000295875
ROUND-02-059_059_0_T-N72SZ3,59,2,N72SZ3,4,8.801999,-21.3825,7,14.57066,155,0.464516129,0.17877095,4.279265743,0.000295875
ROUND-02-059_059_0_T-K625BG,59,2,K625BG,2,13.742832,-18.291687,10,12.9922,152,0.467105263,0.173184358,4.209393228,0.999633908
ROUND-02-059_059_0_T-OQE78E,59,2,OQE78E,3,15.743126,-15.8657,22,10.098789,146,0.321917808,0.106145251,3.810206533,0.999723136
ROUND-02-059_059_1_T-AB0X0J,59,2,AB0X0J,1,14.50717,-17.656853,11,12.318726,153,0.477124183,0.195530726,4.227005724,0.990030527
ROUND-02-059_059_1_T-OPPJA3,59,2,OPPJA3,3,8.008914,-22.074839,3,14.042585,98,0.418367347,0.12849162,3.896485584,0.002379131
ROUND-02-059_059_1_T-LXEDRD,59,2,LXEDRD,2,8.70688,-21.443943,6,13.95701,120,0.433333333,0.134078212,3.872221338,0.000809951
ROUND-02-059_059_1_T-BABUSQ,59,2,BABUSQ,4,8.69483,-21.497042,6,14.419462,140,0.442857143,0.167597765,4.23766667,0.000192077
ROUND-02-059_059_0_T-ZLLI3X,59,2,ZLLI3X,1,13.816939,-18.168919,11,12.8346815,150,0.44,0.173184358,4.156038481,0.999640346
ROUND-03-059_059_0_T-ZLLI3X,59,3,ZLLI3X,1,13.816939,-18.168919,11,12.8346815,150,0.44,0.173184358,4.156038481,0.999640346
ROUND-03-059_059_1_T-OPPJA3,59,3,OPPJA3,4,8.327014,-21.861403,4,14.4849415,125,0.44,0.150837989,4.054082893,0.000435114
ROUND-03-059_059_0_T-N72SZ3,59,3,N72SZ3,4,8.801999,-21.3825,7,14.57066,155,0.464516129,0.17877095,4.279265743,0.000295875
ROUND-03-059_059_1_T-LXEDRD,59,3,LXEDRD,1,9.027323,-20.971481,10,13.777229,134,0.402985075,0.156424581,4.028685985,0.997710466
ROUND-03-059_059_1_T-AB0X0J,59,3,AB0X0J,3,14.50717,-17.656853,11,12.318726,153,0.477124183,0.195530726,4.227005724,0.990030527
ROUND-03-059_059_0_T-OQE78E,59,3,OQE78E,3,14.725187,-17.246864,15,11.873785,151,0.437086093,0.145251397,4.026225363,0.999613702
ROUND-03-059_059_1_T-BABUSQ,59,3,BABUSQ,2,14.50717,-17.656853,11,12.318726,153,0.477124183,0.195530726,4.227005724,0.990292013
ROUND-03-059_059_0_T-K625BG,59,3,K625BG,2,13.804324,-18.187126,11,12.971513,157,0.445859873,0.17877095,4.212367154,0.999643564
ROUND-04-059_059_0_T-K625BG,59,4,K625BG,3,13.867011,-18.07416,12,12.808272,154,0.441558442,0.167597765,4.153963883,0.999643803
ROUND-04-059_059_1_T-OPPJA3,59,4,OPPJA3,4,13.74627,-18.297245,9,11.987263,104,0.394230769,0.139664804,4.040877739,0.984696984
ROUND-04-059_059_1_T-BABUSQ,59,4,BABUSQ,3,9.026545,-20.976768,10,13.821674,136,0.397058824,0.156424581,4.059351253,0.997531116
ROUND-04-059_059_1_T-AB0X0J,59,4,AB0X0J,2,14.50717,-17.656853,11,12.318726,153,0.477124183,0.195530726,4.227005724,0.990030527
ROUND-04-059_059_0_T-ZLLI3X,59,4,ZLLI3X,2,13.816939,-18.168919,11,12.8346815,150,0.44,0.173184358,4.156038481,0.999640346
ROUND-04-059_059_0_T-N72SZ3,59,4,N72SZ3,4,8.801999,-21.3825,7,14.57066,155,0.464516129,0.17877095,4.279265743,0.000295875
ROUND-04-059_059_1_T-LXEDRD,59,4,LXEDRD,1,9.027323,-20.971481,10,13.777229,134,0.402985075,0.156424581,4.028685985,0.997710466
ROUND-04-059_059_0_T-OQE78E,59,4,OQE78E,1,13.820551,-18.163698,11,12.794413,148,0.445945946,0.17877095,4.163990736,0.999649644
ROUND-05-059_059_0_T-ZLLI3X,59,5,ZLLI3X,3,13.816939,-18.168919,11,12.8346815,150,0.44,0.173184358,4.156038481,0.999640346
ROUND-05-059_059_1_T-BABUSQ,59,5,BABUSQ,3,9.027323,-20.971481,10,13.777229,134,0.402985075,0.156424581,4.028685985,0.997355103
ROUND-05-059_059_1_T-LXEDRD,59,5,LXEDRD,1,9.027323,-20.971481,10,13.777229,134,0.402985075,0.156424581,4.028685985,0.997710466
ROUND-05-059_059_0_T-K625BG,59,5,K625BG,1,13.811527,-18.176735,11,12.894089,153,0.45751634,0.184357542,4.192443941,0.999642372
ROUND-05-059_059_0_T-OQE78E,59,5,OQE78E,2,13.820551,-18.163698,11,12.794413,148,0.445945946,0.17877095,4.163990736,0.999649644
ROUND-05-059_059_0_T-N72SZ3,59,5,N72SZ3,4,8.801999,-21.3825,7,14.57066,155,0.464516129,0.17877095,4.279265743,0.000295875
ROUND-05-059_059_1_T-OPPJA3,59,5,OPPJA3,2,13.168161,-18.967113,6,13.564526,146,0.431506849,0.167597765,4.155946279,0.99220407
ROUND-05-059_059_1_T-AB0X0J,59,5,AB0X0J,4,14.50717,-17.656853,11,12.318726,153,0.477124183,0.195530726,4.227005724,0.990030527
ROUND-06-059_059_1_T-LXEDRD,59,6,LXEDRD,1,9.027323,-20.971481,10,13.777229,134,0.402985075,0.156424581,4.028685985,0.997710466
ROUND-06-059_059_1_T-AB0X0J,59,6,AB0X0J,4,14.50717,-17.656853,11,12.318726,153,0.477124183,0.195530726,4.227005724,0.990030527
ROUND-06-059_059_0_T-ZLLI3X,59,6,ZLLI3X,3,13.868774,-18.071558,12,12.788729,153,0.437908497,0.173184358,4.139199344,0.999664068
ROUND-06-059_059_1_T-OPPJA3,59,6,OPPJA3,2,13.157143,-18.980175,6,13.6655445,151,0.437086093,0.167597765,4.17389534,0.992064416
ROUND-06-059_059_0_T-K625BG,59,6,K625BG,2,13.811527,-18.176735,11,12.894089,153,0.45751634,0.184357542,4.192443941,0.999642372
ROUND-06-059_059_0_T-OQE78E,59,6,OQE78E,1,13.811527,-18.176735,11,12.894089,153,0.450980392,0.184357542,4.206399425,0.999643087
ROUND-06-059_059_1_T-BABUSQ,59,6,BABUSQ,3,12.323708,-18.749277,11,13.084082,134,0.402985075,0.150837989,4.050314259,0.997358263
ROUND-06-059_059_0_T-N72SZ3,59,6,N72SZ3,4,8.801999,-21.3825,7,14.57066,155,0.464516129,0.17877095,4.279265743,0.000295875
ROUND-07-059_059_1_T-OPPJA3,59,7,OPPJA3,4,14.501139,-17.724514,9,12.21098,159,0.433962264,0.184357542,4.250543642,0.995714486
ROUND-07-059_059_1_T-BABUSQ,59,7,BABUSQ,1,9.027323,-20.971481,10,13.777229,134,0.402985075,0.156424581,4.028685985,0.997853935
ROUND-07-059_059_0_T-OQE78E,59,7,OQE78E,2,13.811527,-18.176735,11,12.894089,153,0.450980392,0.184357542,4.206399425,0.999643087
ROUND-07-059_059_0_T-K625BG,59,7,K625BG,3,13.818745,-18.16631,11,12.814614,149,0.44295302,0.17877095,4.17830918,0.999642372
ROUND-07-059_059_0_T-N72SZ3,59,7,N72SZ3,4,8.801999,-21.3825,7,14.57066,155,0.464516129,0.17877095,4.279265743,0.000295875
ROUND-07-059_059_1_T-LXEDRD,59,7,LXEDRD,3,9.027323,-20.971481,10,13.777229,134,0.402985075,0.156424581,4.028685985,0.997710466
ROUND-07-059_059_0_T-ZLLI3X,59,7,ZLLI3X,1,13.867011,-18.07416,12,12.808272,154,0.435064935,0.173184358,4.167130935,0.999691725
ROUND-07-059_059_1_T-AB0X0J,59,7,AB0X0J,2,15.565495,-16.29025,16,10.197411,129,0.449612403,0.184357542,3.924933998,0.998878539
ROUND-01-061_061_0_T-HK6IT5,61,1,HK6IT5,4,8.83108,-5.059228,7,2.7080503,105,0.342857143,0.100558659,3.944063194,0.990557313
ROUND-01-061_061_1_T-XQA8NS,61,1,XQA8NS,3,9.029957,-4.729197,10,2.5952547,134,0.395522388,0.111731844,4.125020689,0.995987952
ROUND-01-061_061_0_T-P8Y74G,61,1,P8Y74G,2,8.723929,-5.2047906,6,2.7725887,96,0.447916667,0.134078212,3.851650878,0.994766116
ROUND-01-061_061_1_T-IKOG4O,61,1,IKOG4O,4,8.924104,-4.9132533,8,2.431418,91,0.307692308,0.067039106,3.915019171,0.995750427
ROUND-01-061_061_0_T-KKGQER,61,1,KKGQER,1,8.8966255,-4.9650507,8,2.9245048,149,0.382550336,0.150837989,4.219012705,0.996967375
ROUND-01-061_061_1_T-BR2PC9,61,1,BR2PC9,2,8.979821,-4.82105,9,2.581899,119,0.386554622,0.139664804,4.023962071,0.99720639
ROUND-01-061_061_1_T-ALTS1G,61,1,ALTS1G,1,8.906082,-4.9474907,8,2.780371,129,0.372093023,0.117318436,4.267115443,0.995243371
ROUND-01-061_061_0_T-JMEXAI,61,1,JMEXAI,3,8.916033,-4.928715,8,2.6026897,108,0.296296296,0.111731844,4.022119798,0.992020071
ROUND-02-061_061_1_T-ALTS1G,61,2,ALTS1G,1,8.906082,-4.9474907,8,2.780371,129,0.372093023,0.117318436,4.267115443,0.995243371
ROUND-02-061_061_0_T-HK6IT5,61,2,HK6IT5,3,8.980677,-4.819261,9,2.5649493,117,0.333333333,0.122905028,4.135643908,0.998255193
ROUND-02-061_061_0_T-JMEXAI,61,2,JMEXAI,2,8.896153,-4.9659204,8,2.9311938,150,0.286666667,0.122905028,4.244255056,0.995544255
ROUND-02-061_061_1_T-IKOG4O,61,2,IKOG4O,4,8.714856,-5.218384,6,2.9177706,111,0.387387387,0.134078212,4.1345565,0.996978998
ROUND-02-061_061_1_T-BR2PC9,61,2,BR2PC9,2,9.118771,-4.540083,12,2.3513753,126,0.373015873,0.139664804,4.070255291,0.997231662
ROUND-02-061_061_0_T-P8Y74G,61,2,P8Y74G,4,8.723929,-5.2047906,6,2.7725887,96,0.447916667,0.134078212,3.851650878,0.994766116
ROUND-02-061_061_0_T-KKGQER,61,2,KKGQER,1,8.8966255,-4.9650507,8,2.9245048,149,0.382550336,0.150837989,4.219012705,0.996967375
ROUND-02-061_061_1_T-XQA8NS,61,2,XQA8NS,3,9.029957,-4.729197,10,2.5952547,134,0.395522388,0.111731844,4.125020689,0.995987952
ROUND-03-061_061_1_T-BR2PC9,61,3,BR2PC9,1,9.14479,-4.481241,13,2.4456859,150,0.366666667,0.145251397,4.162741974,0.996790946
ROUND-03-061_061_1_T-IKOG4O,61,3,IKOG4O,2,8.908449,-4.9430523,8,2.74084,124,0.35483871,0.139664804,4.280693906,0.994630218
ROUND-03-061_061_1_T-XQA8NS,61,3,XQA8NS,3,9.029957,-4.729197,10,2.5952547,134,0.395522388,0.111731844,4.125020689,0.995987952
ROUND-03-061_061_0_T-JMEXAI,61,3,JMEXAI,3,8.705198,-5.2326827,6,3.0524275,127,0.275590551,0.111731844,4.204738758,0.995865345
ROUND-03-061_061_0_T-P8Y74G,61,3,P8Y74G,2,8.824172,-5.070924,7,2.8247745,118,0.36440678,0.12849162,4.048676774,0.995963573
ROUND-03-061_061_1_T-ALTS1G,61,3,ALTS1G,4,8.906082,-4.9474907,8,2.780371,129,0.372093023,0.117318436,4.267115443,0.995243371
ROUND-03-061_061_0_T-KKGQER,61,3,KKGQER,1,8.8966255,-4.9650507,8,2.9245048,149,0.382550336,0.150837989,4.219012705,0.996967375
ROUND-03-061_061_0_T-HK6IT5,61,3,HK6IT5,4,8.315392,-5.649936,4,3.5695326,142,0.394366197,0.150837989,4.180122433,0.993140996
ROUND-04-061_061_0_T-P8Y74G,61,4,P8Y74G,3,8.824172,-5.070924,7,2.8247745,118,0.36440678,0.12849162,4.048676774,0.995963573
ROUND-04-061_061_1_T-IKOG4O,61,4,IKOG4O,1,9.028399,-4.732718,10,2.6246686,138,0.355072464,0.145251397,4.291061988,0.99565351
ROUND-04-061_061_0_T-KKGQER,61,4,KKGQER,1,8.8966255,-4.9650507,8,2.9245048,149,0.382550336,0.150837989,4.219012705,0.996967375
ROUND-04-061_061_0_T-JMEXAI,61,4,JMEXAI,4,8.900878,-4.9571867,8,2.862201,140,0.271428571,0.122905028,4.26483384,0.997338116
ROUND-04-061_061_1_T-BR2PC9,61,4,BR2PC9,3,9.14479,-4.481241,13,2.4456859,150,0.366666667,0.145251397,4.162741974,0.996790946
ROUND-04-061_061_0_T-HK6IT5,61,4,HK6IT5,2,9.023733,-4.7432075,10,2.7080503,150,0.313333333,0.139664804,4.313230918,0.994874299
ROUND-04-061_061_1_T-XQA8NS,61,4,XQA8NS,2,9.145097,-4.480371,13,2.438997,149,0.395973154,0.145251397,4.056715633,0.996045291
ROUND-04-061_061_1_T-ALTS1G,61,4,ALTS1G,4,8.8119755,-5.0912876,7,3.0028498,141,0.34751773,0.122905028,4.298212202,0.995776355
ROUND-05-061_061_0_T-JMEXAI,61,5,JMEXAI,4,8.8966255,-4.9650507,8,2.9245048,149,0.382550336,0.150837989,4.219012705,0.996967375
ROUND-05-061_061_1_T-ALTS1G,61,5,ALTS1G,4,8.913187,-4.934116,8,2.6567569,114,0.350877193,0.122905028,4.165392384,0.994488597
ROUND-05-061_061_1_T-BR2PC9,61,5,BR2PC9,3,9.14479,-4.481241,13,2.4456859,150,0.366666667,0.145251397,4.162741974,0.996790946
ROUND-05-061_061_1_T-XQA8NS,61,5,XQA8NS,2,9.145097,-4.480371,13,2.438997,149,0.395973154,0.145251397,4.056715633,0.996045291
ROUND-05-061_061_1_T-IKOG4O,61,5,IKOG4O,1,9.028399,-4.732718,10,2.6246686,138,0.355072464,0.145251397,4.291061988,0.99565351
ROUND-05-061_061_0_T-HK6IT5,61,5,HK6IT5,3,9.070681,-4.6489234,11,2.6193845,151,0.284768212,0.111731844,4.291420952,0.997859418
ROUND-05-061_061_0_T-KKGQER,61,5,KKGQER,1,8.8966255,-4.9650507,8,2.9245048,149,0.382550336,0.150837989,4.219012705,0.996967375
ROUND-05-061_061_0_T-P8Y74G,61,5,P8Y74G,2,8.824172,-5.070924,7,2.8247745,118,0.36440678,0.12849162,4.048676774,0.995963573
ROUND-06-061_061_0_T-JMEXAI,61,6,JMEXAI,1,8.896153,-4.9659204,8,2.9311938,150,0.286666667,0.122905028,4.244255056,0.995544255
ROUND-06-061_061_1_T-BR2PC9,61,6,BR2PC9,4,8.571193,-5.38745,5,2.9652731,97,0.350515464,0.117318436,3.98176662,0.998013735
ROUND-06-061_061_0_T-KKGQER,61,6,KKGQER,4,8.8966255,-4.9650507,8,2.9245048,149,0.382550336,0.150837989,4.219012705,0.996967375
ROUND-06-061_061_1_T-ALTS1G,61,6,ALTS1G,2,7.528212,-6.2129908,2,1.2527629,7,0.428571429,0.016759777,1.039720771,0.99875164
ROUND-06-061_061_1_T-IKOG4O,61,6,IKOG4O,1,9.028399,-4.732718,10,2.6246686,138,0.355072464,0.145251397,4.291061988,0.99565351
ROUND-06-061_061_1_T-XQA8NS,61,6,XQA8NS,3,9.145097,-4.480371,13,2.438997,149,0.395973154,0.145251397,4.056715633,0.996045291
ROUND-06-061_061_0_T-HK6IT5,61,6,HK6IT5,2,8.896153,-4.9659204,8,2.9311938,150,0.366666667,0.145251397,4.25134642,0.998409688
ROUND-06-061_061_0_T-P8Y74G,61,6,P8Y74G,3,8.824172,-5.070924,7,2.8247745,118,0.36440678,0.12849162,4.048676774,0.995963573
ROUND-07-061_061_1_T-ALTS1G,61,7,ALTS1G,2,7.5295653,-6.211997,2,1.0986123,6,0.333333333,0.011173184,1.039720771,0.998569012
ROUND-07-061_061_0_T-KKGQER,61,7,KKGQER,2,8.742133,-5.177037,6,2.3978953,66,0.287878788,0.072625698,3.641560095,0.997240782
ROUND-07-061_061_0_T-P8Y74G,61,7,P8Y74G,4,8.824172,-5.070924,7,2.8247745,118,0.36440678,0.12849162,4.048676774,0.995963573
ROUND-07-061_061_1_T-IKOG4O,61,7,IKOG4O,1,9.028399,-4.732718,10,2.6246686,138,0.355072464,0.145251397,4.291061988,0.99565351
ROUND-07-061_061_1_T-XQA8NS,61,7,XQA8NS,3,8.602874,-5.3455644,5,2.3418057,52,0.442307692,0.094972067,3.359985895,0.992879093
ROUND-07-061_061_0_T-JMEXAI,61,7,JMEXAI,3,8.896153,-4.9659204,8,2.9311938,150,0.286666667,0.122905028,4.256632684,0.995482206
ROUND-07-061_061_1_T-BR2PC9,61,7,BR2PC9,4,8.571193,-5.38745,5,2.9652731,97,0.350515464,0.117318436,3.98176662,0.998013735
ROUND-07-061_061_0_T-HK6IT5,61,7,HK6IT5,1,8.806153,-5.100882,7,3.0779703,152,0.342105263,0.134078212,4.279801204,0.997883379
ROUND-01-064_064_0_T-IIS787,64,1,IIS787,3,11.332791,-4.8277426,9,2.6310892,125,0.32,0.117318436,4.165100032,0.992866397
ROUND-01-064_064_0_T-1FRJ9D,64,1,1FRJ9D,4,9.395484,-6.2806344,2,3.5695326,71,0.436619718,0.111731844,3.640151951,0.952600241
ROUND-01-064_064_1_T-GE2L8I,64,1,GE2L8I,2,10.791922,-5.418622,5,3.2503746,129,0.457364341,0.156424581,4.133141426,0.998978615
ROUND-01-064_064_1_T-Z8LR6O,64,1,Z8LR6O,3,11.61523,-4.3347673,15,2.2686834,145,0.448275862,0.167597765,3.857426581,0.998841941
ROUND-01-064_064_0_T-P8KGYM,64,1,P8KGYM,2,11.448927,-4.6534934,11,2.6455297,155,0.406451613,0.173184358,4.192317422,0.998837769
ROUND-01-064_064_1_T-RA4223,64,1,RA4223,4,0,-12.286422,0,5.4293456,114,0.48245614,0.106145251,3.969244784,2.19E-05
ROUND-01-064_064_1_T-IKOG4O,64,1,IKOG4O,1,10.148247,-5.876024,3,3.1640675,71,0.408450704,0.111731844,3.669285982,0.999402881
ROUND-01-064_064_0_T-0ZWOTE,64,1,0ZWOTE,1,11.546999,-4.476067,13,2.3978953,143,0.41958042,0.156424581,4.016757205,0.999229908
ROUND-02-064_064_0_T-P8KGYM,64,2,P8KGYM,3,11.61115,-4.345193,15,2.3481956,157,0.407643312,0.162011173,4.123133448,0.998944938
ROUND-02-064_064_1_T-GE2L8I,64,2,GE2L8I,2,10.791922,-5.418622,5,3.2503746,129,0.457364341,0.156424581,4.133141426,0.998978615
ROUND-02-064_064_0_T-IIS787,64,2,IIS787,1,10.97187,-5.2549014,6,3.218876,150,0.46,0.17877095,4.033812838,0.999323368
ROUND-02-064_064_1_T-IKOG4O,64,2,IKOG4O,1,10.148247,-5.876024,3,3.1640675,71,0.408450704,0.111731844,3.669285982,0.999402881
ROUND-02-064_064_0_T-0ZWOTE,64,2,0ZWOTE,2,11.546999,-4.476067,13,2.3978953,143,0.41958042,0.156424581,4.016757205,0.999229908
ROUND-02-064_064_1_T-RA4223,64,2,RA4223,4,11.020644,-5.197641,6,2.662588,86,0.430232558,0.122905028,3.666814551,0.997852802
ROUND-02-064_064_1_T-Z8LR6O,64,2,Z8LR6O,3,11.61523,-4.3347673,15,2.2686834,145,0.44137931,0.167597765,3.875002309,0.993062556
ROUND-02-064_064_0_T-1FRJ9D,64,2,1FRJ9D,4,9.395484,-6.2806344,2,3.5695326,71,0.436619718,0.111731844,3.640151951,0.952600241
ROUND-03-064_064_1_T-Z8LR6O,64,3,Z8LR6O,2,10.623776,-5.5419383,4,1.704748,22,0.5,0.061452514,2.426015132,0.002714309
ROUND-03-064_064_1_T-GE2L8I,64,3,GE2L8I,4,10.791922,-5.418622,5,3.2503746,129,0.457364341,0.156424581,4.133141426,0.998978615
ROUND-03-064_064_1_T-RA4223,64,3,RA4223,3,10.180805,-5.8524046,3,2.730029,46,0.391304348,0.094972067,3.421572884,0.998856902
ROUND-03-064_064_0_T-P8KGYM,64,3,P8KGYM,3,11.614209,-4.3373837,15,2.2891622,148,0.391891892,0.150837989,4.049120722,0.999001086
ROUND-03-064_064_0_T-0ZWOTE,64,3,0ZWOTE,1,11.5458355,-4.4786882,13,2.4186573,146,0.424657534,0.145251397,3.943794343,0.999249399
ROUND-03-064_064_0_T-1FRJ9D,64,3,1FRJ9D,4,9.395484,-6.2806344,2,3.5695326,71,0.436619718,0.111731844,3.640151951,0.952600241
ROUND-03-064_064_1_T-IKOG4O,64,3,IKOG4O,1,10.148247,-5.876024,3,3.1640675,71,0.408450704,0.111731844,3.669285982,0.999402881
ROUND-03-064_064_0_T-IIS787,64,3,IIS787,2,10.97187,-5.2549014,6,3.218876,150,0.46,0.17877095,4.033812838,0.999323368
ROUND-04-064_064_0_T-1FRJ9D,64,4,1FRJ9D,4,9.395484,-6.2806344,2,3.5695326,71,0.436619718,0.111731844,3.640151951,0.952600241
ROUND-04-064_064_1_T-IKOG4O,64,4,IKOG4O,1,10.148247,-5.876024,3,3.1640675,71,0.408450704,0.111731844,3.669285982,0.999402881
ROUND-04-064_064_0_T-0ZWOTE,64,4,0ZWOTE,1,11.5458355,-4.4786882,13,2.4186573,146,0.424657534,0.145251397,3.943794343,0.999249399
ROUND-04-064_064_1_T-GE2L8I,64,4,GE2L8I,4,11.132171,-5.082443,7,2.9139023,129,0.488372093,0.184357542,4.057938364,0.998611689
ROUND-04-064_064_1_T-Z8LR6O,64,4,Z8LR6O,2,10.884313,-5.3219824,5,1.609438,25,0.48,0.061452514,2.520902686,0.002287702
ROUND-04-064_064_1_T-RA4223,64,4,RA4223,3,10.884313,-5.3219824,5,1.609438,25,0.32,0.039106145,2.443305671,0.99886024
ROUND-04-064_064_0_T-P8KGYM,64,4,P8KGYM,3,11.614209,-4.3373837,15,2.2891622,148,0.378378378,0.145251397,4.079294619,0.999134243
ROUND-04-064_064_0_T-IIS787,64,4,IIS787,2,11.320394,-4.847981,9,2.7999878,148,0.432432432,0.173184358,4.170631026,0.999302387
ROUND-05-064_064_0_T-0ZWOTE,64,5,0ZWOTE,1,11.5458355,-4.4786882,13,2.4186573,146,0.424657534,0.145251397,3.943794343,0.999249399
ROUND-05-064_064_0_T-P8KGYM,64,5,P8KGYM,3,7.8170447,-6.9155445,1,2.5649493,13,0.461538462,0.027932961,2.079441542,0.998191535
ROUND-05-064_064_0_T-IIS787,64,5,IIS787,2,10.559086,-5.5999117,4,3.0325463,83,0.469879518,0.122905028,3.62429917,0.999375165
ROUND-05-064_064_1_T-Z8LR6O,64,5,Z8LR6O,2,11.180582,-5.016546,7,2.097141,57,0.421052632,0.106145251,3.301871945,0.994267046
ROUND-05-064_064_0_T-1FRJ9D,64,5,1FRJ9D,4,9.395484,-6.2806344,2,3.5695326,71,0.436619718,0.111731844,3.640151951,0.952600241
ROUND-05-064_064_1_T-IKOG4O,64,5,IKOG4O,1,10.148247,-5.876024,3,3.1640675,71,0.408450704,0.111731844,3.669285982,0.999402881
ROUND-05-064_064_1_T-RA4223,64,5,RA4223,3,10.584444,-5.577502,4,2.6912432,59,0.440677966,0.106145251,3.426637517,0.999314904
ROUND-05-064_064_1_T-GE2L8I,64,5,GE2L8I,4,10.841475,-5.3677483,5,2.6810215,73,0.479452055,0.100558659,3.497408803,0.998942196
ROUND-06-064_064_1_T-IKOG4O,64,6,IKOG4O,1,10.148247,-5.876024,3,3.1640675,71,0.408450704,0.111731844,3.669285982,0.999402881
ROUND-06-064_064_0_T-IIS787,64,6,IIS787,2,11.45118,-4.6491547,11,2.61274,150,0.4,0.167597765,4.050062758,0.999180734
ROUND-06-064_064_0_T-P8KGYM,64,6,P8KGYM,3,7.8170447,-6.9155445,1,2.5649493,13,0.461538462,0.022346369,1.945910149,0.998015881
ROUND-06-064_064_1_T-RA4223,64,6,RA4223,4,10.840586,-5.36868,5,2.6946273,74,0.432432432,0.122905028,3.67623953,0.999274433
ROUND-06-064_064_0_T-1FRJ9D,64,6,1FRJ9D,4,9.395484,-6.2806344,2,3.5695326,71,0.436619718,0.111731844,3.640151951,0.952600241
ROUND-06-064_064_1_T-Z8LR6O,64,6,Z8LR6O,3,11.597603,-4.368176,14,2.014903,105,0.40952381,0.134078212,3.689387189,0.996706545
ROUND-06-064_064_0_T-0ZWOTE,64,6,0ZWOTE,1,11.5458355,-4.4786882,13,2.4186573,146,0.424657534,0.145251397,3.943794343,0.999249399
